741	coriander-india-grill-pittsburgh
742	qdoba-mexican-grill-pittsburgh
743	pho-kim-88-pittsburgh
744	brueggers-bagels-pittsburgh-20
745	osaka-pittsburgh
746	mamma-mia-pizzeria-pittsburgh
747	thee-olde-place-inn-pittsburgh
748	il-burloni-la-pizza-e-cucina-pittsburgh
749	eatn-park-restaurant-pittsburgh-8
750	ugly-dog-saloon-pittsburgh
751	sushi-kim-restaurant-pittsburgh
752	lydias-place-pittsburgh
753	ihop-pittsburgh-6
754	the-backdraft-bar-and-grille-pittsburgh
755	the-big-idea-bookstore-and-cafe-pittsburgh
756	andrews-steak-and-seafood-pittsburgh
757	garys-restaurant-pittsburgh
758	carnegie-café-pittsburgh
759	mexi-casa-pittsburgh
760	caliente-pizza-and-draft-house-pittsburgh-2
761	anthonys-pizza-pittsburgh
762	pirata-pittsburgh
763	sunseri-pizza-pittsburgh
764	sapporo-japanese-steakhouse-pittsburgh
765	nikkis-pizza-and-gyro-pittsburgh
766	gateway-center-cafeteria-pittsburgh
767	peppis-pittsburgh-2
768	gyros-nat-pittsburgh
769	china-wok-pittsburgh
770	wendys-pittsburgh-21
771	napoli-pizzeria-pittsburgh
772	rice-king-pittsburgh
773	china-palace-pittsburgh
774	the-saloon-of-mt-lebanon-pittsburgh
775	green-front-inn-pittsburgh
776	frischs-pittsburgh-3
777	brueggers-bagels-pittsburgh-21
778	mollys-pizza-pittsburgh
779	primanti-brothers-at-pnc-park-pittsburgh
780	the-doner-kebab-house-pittsburgh
781	peter-allens-pittsburgh
782	pasta-too-pittsburgh
783	arbys-pittsburgh-13
784	mozart-room-pittsburgh
785	pickles-pizza-and-sandwich-emporium-pittsburgh
786	prince-of-india-pittsburgh
787	salonika-imports-pittsburgh-3
788	hanks-hotdogs-too-pittsburgh
789	brookline-pub-pittsburgh
790	mamma-lucia-pizza-pittsburgh
791	dukes-rib-house-and-grille-pittsburgh
792	tartan-express-pittsburgh
793	k-and-ts-fish-and-chicken-pittsburgh
794	campitis-don-pizzeria-pittsburgh
795	east-end-food-co-op-pittsburgh
796	garden-view-cafe-pittsburgh
797	options-food-court-pittsburgh
798	brgr-pittsburgh-3
799	moes-southwest-grill-pittsburgh
800	bobs-diner-pittsburgh-2
801	sawasdee-thai-kitchen-pittsburgh
802	café-raymond-pittsburgh-4
803	pizza-care-pittsburgh-5
804	the-shady-dog-pittsburgh
805	lexus-club-at-pnc-park-pittsburgh-3
806	villa-reale-pizzeria-and-restaurant-pittsburgh
807	fernandos-pittsburgh
808	park-place-pub-pittsburgh
809	everest-ethnic-restaurant-pittsburgh
810	pittzarella-pittsburgh-2
811	coal-hill-steakhouse-at-grandview-saloon-pittsburgh
812	eadiess-market-pittsburgh-2
813	walkers-pub-pittsburgh
814	rumerz-sports-bar-and-grill-pittsburgh
815	walnut-grill-pittsburgh-3
816	pleasure-bar-and-restaurant-pittsburgh
817	jts-restaurant-pittsburgh
818	burger-21-pittsburgh
819	pizza-fiesta-pittsburgh-2
820	china-star-pittsburgh-2
821	quik-it-chicken-pittsburgh-5
822	café-phipps-pittsburgh-2
823	61c-cafe-pittsburgh
824	asian-fusion-bowl-pittsburgh
825	the-boulevard-restaurant-and-bar-pittsburgh
826	bad-azz-bbq-pittsburgh
827	pittsburgh-pretzel-cafe-pittsburgh
828	dominos-pizza-pittsburgh-4
829	who-made-that-pittsburgh
830	chris-taste-of-home-pittsburgh
831	vocelli-pizza-pittsburgh-5
832	sesame-inn-chinese-restaurant-pittsburgh
833	5801-video-lounge-and-café-pittsburgh-2
834	gino-bros-pizzeria-pittsburgh-3
835	the-coal-mine-pittsburgh
836	piacquadios-restaurant-and-lounge-pittsburgh
837	blinkys-noble-grill-and-bar-pittsburgh
838	the-commoner-corner-pittsburgh
839	chakh-le-india-pittsburgh
840	francos-pizzeria-italiana-pittsburgh
841	grazianos-pizzeria-pittsburgh
842	fu-lai-chinese-restaurant-pittsburgh
843	mad-mex-south-hills-pittsburgh
844	mezbaan-indian-cuisine-pittsburgh-3
845	sola-pizza-pittsburgh
846	erins-fine-foods-deli-pittsburgh
847	tims-no-joke-smokery-pittsburgh
848	cerasoli-pizzeria-pittsburgh
849	wood-fired-flatbreads-pittsburgh
850	garage-door-saloon-pittsburgh
851	north-shore-cafe-pittsburgh
852	quaker-steak-and-lube-pittsburgh-5
853	tamarind-savoring-india-pittsburgh
854	penn-station-east-coast-subs-pittsburgh-2
855	nieds-hotel-pittsburgh
856	bellisarios-pizza-palace-pittsburgh
857	jimmy-johns-pittsburgh-3
858	calabrias-pittsburgh
859	blue-sparrow-food-truck-pittsburgh
860	knossos-gyros-and-sis-kabob-pittsburgh
861	panera-bread-pittsburgh-18
862	rockys-pittsburgh
863	jimmy-johns-pittsburgh-6
864	breakfast-at-shellys-pittsburgh
865	crafthouse-stage-and-grill-pittsburgh
866	chipotle-mexican-grill-pittsburgh-12
867	zen-asian-diner-pittsburgh-3
868	eddies-pizza-haus-pittsburgh
869	larry-and-carols-pizza-pittsburgh
870	little-nippers-pizza-ii-pittsburgh
871	carson-city-saloon-pittsburgh
872	tgi-fridays-pittsburgh-5
873	fairway-grille-pittsburgh
874	robbies-super-stuff-super-licious-bbq-restaurant-pittsburgh
875	subway-pittsburgh-12
876	tana-ethiopian-cuisine-pittsburgh
877	onion-maiden-pittsburgh
878	wingstop-pittsburgh-3
879	crazy-mocha-coffee-pittsburgh-7
880	chip-and-kale-pittsburgh
881	silvionis-restaurant-pittsburgh
882	north-shore-cafe-pittsburgh
883	rum-runners-saloon-pittsburgh-2
884	caffè-d-amore-coffeeshop-pittsburgh
885	tavern-in-the-wall-pittsburgh
886	robbies-super-stuff-super-licious-bbq-restaurant-pittsburgh
887	primanti-bros-pittsburgh-10
888	chan-an-restaurant-pittsburgh-2
889	green-forest-churrascaria-pittsburgh
890	fairway-grille-pittsburgh
891	calabrias-pittsburgh
892	chip-and-kale-pittsburgh
893	cocina-mendoza-pittsburgh
894	twelve-whiskey-barbecue-pittsburgh
895	hartwood-restaurant-and-whispers-pub-pittsburgh
896	doridos-restaurant-pittsburgh
897	kfc-pittsburgh
898	eddies-pizza-haus-pittsburgh
899	boston-market-pittsburgh
900	fresh-corner-pittsburgh
901	simmies-restaurant-pittsburgh
902	millers-seafood-house-pittsburgh
903	crust-cafe-and-pizzeria-pittsburgh
904	larry-and-carols-pizza-pittsburgh
905	jimmy-johns-pittsburgh-6
906	blinkys-noble-grill-and-bar-pittsburgh
907	claudios-pizzeria-and-ristorante-pittsburgh
908	mugshots-cafe-pittsburgh
909	bagel-factory-pittsburgh-2
910	jose-and-tonys-mexican-restaurant-pittsburgh
911	five-guys-burgers-and-fries-pittsburgh-5
912	crafthouse-stage-and-grill-pittsburgh
913	penn-station-east-coast-subs-pittsburgh-2
914	joey-ds-in-the-park-ridc-pittsburgh
915	wingstop-pittsburgh-3
916	hot-rod-cafe-pittsburgh
917	drews-family-restaurant-pittsburgh-3
918	mineos-pizza-house-pittsburgh
919	bobs-garage-pittsburgh
920	veltres-pizza-pittsburgh-4
921	shenanigans-bar-and-grille-pittsburgh
922	nippers-pizzeria-pittsburgh
923	crust-cafe-and-pizzeria-pittsburgh
924	goodfellas-restaurant-and-tavern-pittsburgh
925	mineos-pizza-house-pittsburgh
926	lock-and-dam-dog-shop-pittsburgh
927	sushi-boat-pittsburgh
928	the-warhol-cafe-pittsburgh
929	burgatory-pittsburgh-5
930	lhas-café-on-seventh-pittsburgh-2
931	mugshots-cafe-pittsburgh
932	chloe-nicole-catering-pittsburgh
933	pad-thai-express-pittsburgh-2
934	grant-st-tavern-pittsburgh
935	chipotle-mexican-grill-pittsburgh-5
936	express-pizzeria-pittsburgh
937	royal-place-restaurant-pittsburgh
938	gosias-pierogies-pittsburgh
939	vincents-pizza-park-pittsburgh
940	blue-dust-homestead
941	namaste-india-pittsburgh
942	antonios-pizzeria-pittsburgh
943	xo-cafe-and-lounge-pittsburgh
944	one-thirty-one-east-carnegie
945	pizza-parma-pittsburgh-2
946	china-buffet-king-pittsburgh
947	rupes-roadhouse-pittsburgh
948	qdoba-mexican-grill-pittsburgh-4
949	la-felice-pizza-and-pasta-pittsburgh-2
950	loving-hut-pittsburgh
951	hot-metal-grille-pittsburgh
952	ditkas-pittsburgh-pittsburgh
953	the-isaly-company-pittsburgh
954	rochester-inn-and-hardwood-grille-pittsburgh
955	angelinas-pizzeria-pittsburgh-6
956	papa-da-vinci-pittsburgh
957	caffè-d-amore-coffeeshop-pittsburgh
958	finn-mccools-pittsburgh
959	gluuteny-bakery-pittsburgh-2
960	tasty-n-healthy-pittsburgh-2
961	einstein-bros-bagels-pittsburgh-3
962	jims-wraps-and-salads-pittsburgh
963	marketplace-cafe-pittsburgh-3
964	brueggers-bagels-pittsburgh-18
965	rochester-inn-and-hardwood-grille-pittsburgh
966	wheelhouse-bar-and-grill-pittsburgh
967	lock-and-dam-dog-shop-pittsburgh
968	bravo-franco-ristorante-pittsburgh
969	gluuteny-bakery-pittsburgh-2
970	au-bon-pain-pittsburgh-4
971	ditkas-pittsburgh-pittsburgh
972	express-pizzeria-pittsburgh
973	fish-fry-st-stephen-church-pittsburgh
974	foxs-pizza-den-pittsburgh
975	vincents-pizza-park-pittsburgh
976	tequila-cowboy-bar-and-grill-pittsburgh
977	pizza-parma-pittsburgh-2
978	wendys-pittsburgh-5
979	tasty-n-healthy-pittsburgh-2
980	ferris-wheel-pittsburgh
981	fish-fry-st-stephen-church-pittsburgh
982	umai-pittsburgh-2
983	burgatory-homestead
984	franks-pizza-and-chicken-pittsburgh-2
985	walids-fish-and-chicken-pittsburgh
986	millies-homemade-ice-cream-pittsburgh
987	rons-pizza-palace-pittsburgh
988	gm-dog-n-burger-shoope-pittsburgh
989	quiznos-subs-pittsburgh
990	royal-myanmar-west-view
991	einstein-bros-bagels-pittsburgh-3
992	primanti-bros-pittsburgh-17
993	steel-city-pizza-fest-pittsburgh
994	jimmy-johns-pittsburgh-11
995	italian-village-pizza-pittsburgh-3
996	bellamonte-pizza-pittsburgh
997	difiores-ice-cream-delite-pittsburgh
998	subway-pittsburgh-10
999	bistro-19-mount-lebanon
1000	the-original-gyro-pittsburgh
