k	numRecR	numNonRecR	numR	avgRating	posRatingRatio	negRatingRatio	maxRDay	avgRD	maxRD	extRatingRatio	avgL	stdL	avgPCW	maxPCW	avgPC	avgPC	avgOnePP	maxOnePP	avgRES	maxRES	avgPosScore	maxPosScore	avgNegScore	maxNegScore	avgSW	maxSW	avgOW	maxOW	fraction
allegheny-sandwich-shoppe-pittsburgh	23	3	26	3.96153846154	0.769230769231	0.153846153846	1	0.98224852071	2.96153846154	0.576923076923	122.576923077	120.24435796	0.159353836181	0.277777777778	0.0255336657875	0.0255336657875	0.0325333911523	0.0819672131148	0.148718699601	0.571428571429	0.0566283288584	0.0836956521739	0.0337690305944	0.0833333333333	0.116190292513	0.238095238095	0.883809707487	0.96	0.115384615385
nak-won-garden-pittsburgh	59	11	70	3.58571428571	0.6	0.228571428571	3	1.12571428571	2.58571428571	0.414285714286	137.1	119.349684301	0.180434137456	1.0	0.0295774424669	0.0295774424669	0.042722103525	0.12	0.171953028199	1.0	0.0551102055346	0.221153846154	0.0351086003518	0.118055555556	0.101312000544	0.3	0.870116570885	1.0	0.157142857143
e-town-bar-and-grille-pittsburgh	26	6	32	4.4375	0.90625	0.0625	2	0.66796875	2.4375	0.59375	94.71875	89.9320001359	0.138990013738	0.208333333333	0.0250766534423	0.0250766534423	0.0339884660965	0.1015625	0.168836440826	1.0	0.0643222772206	0.133928571429	0.0304060021799	0.0772058823529	0.114974200885	0.285714285714	0.885025799115	1.0	0.1875
five-guys-burgers-and-fries-pittsburgh	58	12	70	3.54285714286	0.6	0.142857142857	2	0.92	2.54285714286	0.285714285714	111.842857143	86.8230772012	0.169631820358	0.5	0.0315141136251	0.0315141136251	0.0406051943581	0.142857142857	0.0857428609402	1.0	0.0561899131691	0.75	0.0288716772418	0.0833333333333	0.0936201258465	1.0	0.906379874154	1.0	0.171428571429
panera-bread-pittsburgh-18	37	5	42	2.83333333333	0.333333333333	0.404761904762	1	1.00793650794	2.16666666667	0.238095238095	99.2380952381	84.9167125633	0.155751947107	0.25	0.0251738551693	0.0251738551693	0.0426604073207	0.125	0.0952380952381	0.666666666667	0.0533039132239	0.106617647059	0.0321365643089	0.0733695652174	0.0928148307006	0.222222222222	0.907185169299	1.0	0.119047619048
ciao-pittsburgh	1	0	1	5.0	1.0	0.0	1	0.0	0.0	1.0	285.0	0.0	0.168421052632	0.168421052632	0.0117130307467	0.0117130307467	0.0350877192982	0.0350877192982	0.583333333333	0.583333333333	0.05	0.05	0.0359649122807	0.0359649122807	0.104166666667	0.104166666667	0.895833333333	0.895833333333	0.0
the-huddle-pittsburgh	19	2	21	3.90476190476	0.714285714286	0.190476190476	1	0.993197278912	2.90476190476	0.47619047619	151.571428571	179.662798287	0.144673817121	0.21875	0.0243119346478	0.0243119346478	0.0460618663939	0.125	0.133167732384	1.0	0.056099169504	0.125	0.0264019382698	0.05859375	0.0958515864675	0.181818181818	0.904148413532	0.965517241379	0.0952380952381
napoli-pizzeria-pittsburgh	43	14	57	3.98245614035	0.771929824561	0.19298245614	1	1.00954139735	2.98245614035	0.578947368421	80.4210526316	62.5939146665	0.151607651906	0.333333333333	0.0297222731315	0.0297222731315	0.0405997309204	0.113636363636	0.120062977958	1.0	0.051870891796	0.112903225806	0.0297770789447	0.0833333333333	0.0862487353466	0.266666666667	0.913751264653	1.0	0.245614035088
sapporo-japanese-steakhouse-pittsburgh	12	6	18	3.38888888889	0.555555555556	0.333333333333	1	1.56790123457	2.38888888889	0.722222222222	242.5	252.76740516	0.147877049461	0.25	0.0234752940128	0.0234752940128	0.0381888251939	0.0760869565217	0.127292768959	0.5	0.0485803239356	0.0923913043478	0.0325417448386	0.092803030303	0.100761098928	0.235294117647	0.899238901072	1.0	0.333333333333
frankies-extra-long-pittsburgh	17	1	18	4.22222222222	0.833333333333	0.111111111111	1	0.777777777777	2.22222222222	0.5	97.3888888889	62.2228422588	0.145250714731	0.242990654206	0.0239889615781	0.0239889615781	0.0401916729985	0.133333333333	0.084126984127	0.714285714286	0.0486293355122	0.0892857142857	0.0290617378952	0.0530303030303	0.0752735486726	0.142857142857	0.924726451327	1.0	0.0555555555556
burgatory-pittsburgh	416	76	492	4.03658536585	0.768292682927	0.121951219512	5	0.830259766011	3.03658536585	0.471544715447	158.392276423	147.283362272	0.165421635059	1.0	0.0309390988679	0.0309390988679	0.0457703280377	0.15	0.172872514192	1.0	0.0535490678226	0.291666666667	0.0260358408336	0.0875	0.0864217749344	0.5	0.91154570474	1.0	0.154471544715
el-milagro-pittsburgh	33	5	38	4.36842105263	0.894736842105	0.0789473684211	2	0.764542936288	3.36842105263	0.657894736842	105.710526316	122.98264916	0.176704467243	0.416666666667	0.0321838340246	0.0321838340246	0.041578132238	0.0909090909091	0.13585724561	1.0	0.0548029441522	0.0967741935484	0.0297204390254	0.06776	0.0995497254059	0.210526315789	0.900450274594	1.0	0.131578947368
cocina-mendoza-pittsburgh	60	13	73	3.39726027397	0.520547945205	0.27397260274	2	1.20285231751	2.39726027397	0.424657534247	130.232876712	104.006259104	0.157004184086	0.239436619718	0.0269252895614	0.0269252895614	0.0461510623266	0.116666666667	0.135209714221	1.0	0.0544534139859	0.116666666667	0.0323290068655	0.0984848484848	0.102950888537	0.4	0.897049111463	1.0	0.178082191781
royal-myanmar-west-view	63	11	74	4.74324324324	0.959459459459	0.0	2	0.402483564646	1.74324324324	0.783783783784	110.418918919	108.413498556	0.153930853672	0.363636363636	0.0297629339937	0.0297629339937	0.0480844221308	0.142857142857	0.223792993793	1.0	0.0651047565562	0.203125	0.0324539469142	0.102272727273	0.114048543595	0.333333333333	0.885951456405	1.0	0.148648648649
applewood-smoke-burger-company-pittsburgh	47	6	53	4.56603773585	0.924528301887	0.0377358490566	2	0.605909576362	3.56603773585	0.716981132075	109.943396226	104.834895367	0.151786359552	0.253968253968	0.0326429310604	0.0326429310604	0.0303399222074	0.1	0.188679586667	1.0	0.0578977421515	0.125	0.0246340487506	0.06875	0.0948421080272	0.2	0.905157891973	1.0	0.11320754717
5801-video-lounge-and-café-pittsburgh-2	57	10	67	3.65671641791	0.671641791045	0.164179104478	1	0.998440632658	2.65671641791	0.388059701493	115.955223881	99.5511468087	0.168116204326	0.388888888889	0.0285440711455	0.0285440711455	0.0308852959122	0.0823529411765	0.149184326397	1.0	0.0537036045309	0.135416666667	0.0257602069548	0.0743243243243	0.0842544550721	0.222222222222	0.915745544928	1.0	0.149253731343
everyday-noodles-pittsburgh	390	40	430	4.03255813953	0.760465116279	0.093023255814	3	0.791952406705	3.03255813953	0.453488372093	135.362790698	124.342039558	0.153407991792	0.6	0.026079475277	0.026079475277	0.0401503962313	0.141176470588	0.158125566338	1.0	0.0564440041263	0.15625	0.0294054199352	0.144736842105	0.0977306473982	0.4	0.902269352602	1.0	0.093023255814
legume-pittsburgh	298	40	338	4.26331360947	0.843195266272	0.0828402366864	4	0.797713665488	3.26331360947	0.579881656805	171.298816568	166.319351505	0.158787349225	0.8	0.0244668608616	0.0244668608616	0.042820979846	0.166666666667	0.115178221599	1.0	0.0615674744896	0.205882352941	0.0283356903111	0.152777777778	0.101665751551	1.0	0.895375668568	1.0	0.118343195266
independent-brewing-company-pittsburgh	96	12	108	3.94444444444	0.675925925926	0.111111111111	2	0.871399176956	2.94444444444	0.416666666667	145.351851852	143.198923724	0.151348029076	0.333333333333	0.0257035260784	0.0257035260784	0.033432774641	0.0963855421687	0.102202257484	1.0	0.0548844915415	0.139705882353	0.0263302698021	0.0596590909091	0.0872406722574	0.214285714286	0.912759327743	1.0	0.111111111111
beta-bites-pittsburgh-2	31	9	40	4.0	0.75	0.2	3	1.1	3.0	0.65	119.475	107.108120024	0.152761362067	0.271844660194	0.0265567560801	0.0265567560801	0.0460493993113	0.108108108108	0.228481518482	1.0	0.0546699143081	0.198529411765	0.0242908925287	0.0546875	0.0903631880369	0.3	0.909636811963	1.0	0.225
jose-and-tonys-mexican-restaurant-pittsburgh	27	31	58	2.72413793103	0.379310344828	0.465517241379	4	1.43281807372	2.27586206897	0.568965517241	120.310344828	169.047045777	0.162485817515	0.3375	0.0350778491117	0.0350778491117	0.036859394592	0.105263157895	0.144538445063	1.0	0.0598998745997	0.178571428571	0.0317253689437	0.0952380952381	0.104725997521	0.4	0.895274002479	1.0	0.534482758621
the-commoner-pittsburgh-2	275	27	302	3.7119205298	0.632450331126	0.168874172185	3	1.00015350204	2.7119205298	0.387417218543	162.201986755	145.889424229	0.148307030616	0.416666666667	0.0252336810287	0.0252336810287	0.0443961124099	0.152173913043	0.140508302876	1.0	0.0599062397633	0.25	0.0281762310489	0.09375	0.0954750913548	0.5	0.904524908645	1.0	0.0894039735099
caliente-pizza-and-draft-house-pittsburgh-2	40	7	47	2.63829787234	0.255319148936	0.468085106383	3	1.06564056134	2.36170212766	0.31914893617	141.085106383	101.042824245	0.159577950884	0.328571428571	0.0301230949367	0.0301230949367	0.0445545673561	0.0909090909091	0.10679659827	1.0	0.0544814637151	0.0964912280702	0.034611431486	0.0923076923077	0.0945663540589	0.178571428571	0.905433645941	1.0	0.148936170213
everest-ethnic-restaurant-pittsburgh	16	5	21	3.80952380952	0.714285714286	0.142857142857	2	0.938775510205	2.80952380952	0.428571428571	128.857142857	73.2401696406	0.157102410393	0.266666666667	0.026818078223	0.026818078223	0.0445802996614	0.0921052631579	0.139525355597	0.666666666667	0.0617330904753	0.115234375	0.0303351415415	0.075	0.0935182342106	0.25	0.906481765789	0.978260869565	0.238095238095
laughing-buddha-bar-pittsburgh	18	3	21	4.28571428571	0.857142857143	0.0952380952381	2	0.748299319727	2.28571428571	0.52380952381	82.0476190476	63.2353699929	0.177777812946	0.285714285714	0.0318330773493	0.0318330773493	0.0395018068935	0.0869565217391	0.247666786013	1.0	0.0789436607242	0.131097560976	0.0294980400245	0.0641891891892	0.118283337028	0.28	0.881716662972	1.0	0.142857142857
mineos-pizza-house-pittsburgh-2	213	46	259	3.71428571429	0.6138996139	0.243243243243	2	1.24655267512	2.71428571429	0.552123552124	111.204633205	101.386872393	0.163529411051	0.371428571429	0.032874078718	0.032874078718	0.0414189427038	0.181818181818	0.144819676535	1.0	0.0502595248555	0.1875	0.0278362785461	0.09375	0.0951708344515	0.5	0.904829165548	1.0	0.177606177606
family-restaurant-pittsburgh-2	27	13	40	4.875	1.0	0.0	2	0.21875	0.875	0.875	129.825	148.506714916	0.164353212332	0.28	0.03487559005	0.03487559005	0.0441458565883	0.116279069767	0.248361834821	0.6	0.060535890355	0.113425925926	0.0265355774346	0.0579268292683	0.0946395881326	0.2	0.905360411867	1.0	0.325
sals-city-deli-pittsburgh	46	13	59	3.40677966102	0.542372881356	0.254237288136	2	1.18586613042	2.40677966102	0.423728813559	151.491525424	123.615638976	0.15581832728	0.310344827586	0.0296987511937	0.0296987511937	0.047636259231	0.172413793103	0.129708270386	0.75	0.0510202129617	0.116379310345	0.0279453100857	0.087962962963	0.0846972258294	0.294117647059	0.915302774171	1.0	0.220338983051
thai-bites-pittsburgh	2	0	2	4.5	1.0	0.0	1	0.5	0.5	0.5	173.5	53.5	0.145723201175	0.149779735683	0.0160791390088	0.0160791390088	0.0149412628488	0.0166666666667	0.118055555555	0.125	0.0479120778267	0.0479166666667	0.0297861600587	0.0324889867841	0.0671087533156	0.103448275862	0.932891246685	0.969230769231	0.0
two-louies-market-pittsburgh	17	2	19	4.36842105263	0.842105263158	0.0526315789474	2	0.797783933518	3.36842105263	0.684210526316	100.315789474	86.091782499	0.175054621243	0.283018867925	0.0324701144667	0.0324701144667	0.042467803092	0.12962962963	0.190538847118	0.666666666667	0.0472980789082	0.0714285714286	0.0298712522258	0.104166666667	0.087814000569	0.214285714286	0.912185999431	1.0	0.105263157895
hyde-park-prime-steakhouse-pittsburgh-2	114	40	154	3.59090909091	0.61038961039	0.25974025974	2	1.17473435655	2.59090909091	0.435064935065	176.480519481	143.652684543	0.155830198663	0.45	0.0267168003272	0.0267168003272	0.0507925375951	0.145631067961	0.129962203031	1.0	0.0519261167156	0.12962962963	0.0272227081254	0.0645161290323	0.0875476563696	0.25	0.91245234363	1.0	0.25974025974
korea-garden-pittsburgh	77	12	89	3.51685393258	0.61797752809	0.224719101124	3	0.979169296806	2.51685393258	0.258426966292	114.505617978	99.7786453021	0.168490280795	0.625	0.0300393937499	0.0300393937499	0.035077254187	0.125	0.0823112828749	1.0	0.0584004866152	0.1625	0.0379969633888	0.1625	0.122685071191	0.333333333333	0.877314928809	1.0	0.134831460674
yinzburgh-bbq-pittsburgh	149	17	166	4.16265060241	0.765060240964	0.10843373494	2	0.918057773262	3.16265060241	0.590361445783	153.596385542	149.525513756	0.168866369757	0.5	0.0344073331774	0.0344073331774	0.0413834296263	0.12	0.159884837238	1.0	0.0547475098882	0.1875	0.0263916681516	0.0714285714286	0.0904141263139	0.333333333333	0.909585873686	1.0	0.102409638554
nine-on-nine-pittsburgh	119	55	174	3.57471264368	0.626436781609	0.281609195402	2	1.21099220505	2.57471264368	0.448275862069	182.563218391	165.457616975	0.149927675698	0.363636363636	0.0244756449809	0.0244756449809	0.0496964042615	0.129213483146	0.129472544477	1.0	0.0555160452689	0.1953125	0.0274712076088	0.0692148760331	0.0967583602735	0.5	0.903241639726	1.0	0.316091954023
double-wide-grill-pittsburgh	325	49	374	3.27005347594	0.497326203209	0.27807486631	3	1.0736366496	2.27005347594	0.29679144385	140.179144385	129.049289979	0.155767984733	0.666666666667	0.0274730845565	0.0274730845565	0.0431488936163	0.133333333333	0.132262485311	1.0	0.0544516656889	0.25	0.0308241122181	0.125	0.0925616691913	1.0	0.907438330809	1.0	0.131016042781
sals-new-york-pizzeria-pittsburgh	18	2	20	2.7	0.35	0.55	1	1.47	2.3	0.6	130.3	95.800887261	0.164585858445	0.35	0.0345211996801	0.0345211996801	0.036187265087	0.0805369127517	0.156225829726	0.555555555556	0.0462436323582	0.13125	0.0313980914104	0.0859375	0.0936779973038	0.238095238095	0.906322002696	0.970588235294	0.1
pitaland-pittsburgh	59	13	72	4.68055555556	0.916666666667	0.0	1	0.488040123457	1.68055555556	0.763888888889	92.5277777778	82.6767420309	0.160368699573	0.548387096774	0.0318661303941	0.0318661303941	0.0395400259796	0.166666666667	0.229327770994	1.0	0.0591773754861	0.173913043478	0.0256455462666	0.119565217391	0.0977955233739	0.416666666667	0.902204476626	1.0	0.180555555556
turkish-kebab-house-pittsburgh	63	16	79	4.37974683544	0.848101265823	0.101265822785	3	0.863643646851	3.37974683544	0.759493670886	68.2151898734	66.8765480618	0.163082338094	0.428571428571	0.030821724144	0.030821724144	0.0452679136623	0.166666666667	0.170916214587	1.0	0.0769805207733	0.333333333333	0.0296514094296	0.131578947368	0.124456518615	0.5	0.875543481385	1.0	0.20253164557
tan-lac-vien-pittsburgh	154	16	170	3.92352941176	0.758823529412	0.141176470588	3	0.868996539794	2.92352941176	0.447058823529	121.611764706	104.64984687	0.160755720713	0.785714285714	0.0265843808973	0.0265843808973	0.0440916720036	0.142857142857	0.137890334608	1.0	0.0625882534338	0.625	0.0320858806895	0.10119047619	0.118654329861	1.0	0.881345670139	1.0	0.0941176470588
nellies-sandwiches-pittsburgh	16	2	18	3.61111111111	0.611111111111	0.222222222222	1	1.03086419753	2.61111111111	0.333333333333	147.333333333	101.008250488	0.158156911528	0.239130434783	0.0227687977896	0.0227687977896	0.0424283243382	0.0873563218391	0.0917588584255	0.333333333333	0.0454805000667	0.0885416666667	0.032119934594	0.0546875	0.0847653632476	0.176470588235	0.915234636752	1.0	0.111111111111
la-feria-pittsburgh-2	75	5	80	3.875	0.675	0.1375	2	0.84375	1.875	0.3375	125.9875	107.559692003	0.163759229967	0.260869565217	0.0263447551724	0.0263447551724	0.0336337822458	0.0897435897436	0.103947641894	0.5	0.0562683353949	0.157608695652	0.0314807520764	0.09375	0.109565806799	0.4	0.890434193201	1.0	0.0625
avenue-b-pittsburgh	191	17	208	4.04326923077	0.769230769231	0.120192307692	2	0.827940088758	3.04326923077	0.471153846154	196.322115385	167.468214812	0.161463591832	0.354838709677	0.0288715131334	0.0288715131334	0.0469340502649	0.103975535168	0.13312242396	1.0	0.0553262298551	0.118055555556	0.0291376609774	0.142857142857	0.0911254640454	0.25	0.908874535955	1.0	0.0817307692308
storms-restaurant-and-catering-pittsburgh	35	7	42	3.88095238095	0.785714285714	0.142857142857	2	0.853741496599	2.88095238095	0.428571428571	167.357142857	129.483005215	0.141712848048	0.268656716418	0.0223782829234	0.0223782829234	0.0457487960589	0.0909090909091	0.155363816078	1.0	0.0494922437168	0.0986842105263	0.0308942695126	0.0757042253521	0.0870913774275	0.194444444444	0.912908622572	0.975	0.166666666667
wingharts-burger-and-whiskey-bar-pittsburgh	395	39	434	4.01612903226	0.769585253456	0.103686635945	5	0.779842426045	3.01612903226	0.442396313364	136.078341014	131.367070557	0.162657826773	0.5	0.0291449435369	0.0291449435369	0.0431039798635	0.12	0.161733430477	1.0	0.058599887805	0.182291666667	0.0277184490047	0.0909090909091	0.0964212314445	0.5	0.903578768555	1.0	0.0898617511521
bella-notte-pittsburgh	101	11	112	3.45535714286	0.607142857143	0.25	2	1.17920918367	2.45535714286	0.419642857143	109.794642857	103.169428818	0.156614500329	0.3	0.0298739432293	0.0298739432293	0.0454455501396	0.166666666667	0.168299366131	1.0	0.0543747536372	0.160714285714	0.0298299835757	0.0882352941176	0.0932781625993	0.333333333333	0.906721837401	1.0	0.0982142857143
thin-man-sandwich-shop-pittsburgh	106	11	117	4.05128205128	0.769230769231	0.119658119658	2	0.810870041639	3.05128205128	0.452991452991	125.324786325	117.680418246	0.147100491909	0.357142857143	0.0305122492659	0.0305122492659	0.0396816642268	0.121212121212	0.125191859697	1.0	0.0586047312928	0.190789473684	0.0287727223785	0.0882352941176	0.0930312527914	0.333333333333	0.898421738662	1.0	0.0940170940171
mugshots-cafe-pittsburgh	7	6	13	3.61538461538	0.615384615385	0.230769230769	1	1.39644970414	2.61538461538	0.692307692308	117.846153846	93.255518421	0.188751288287	0.35	0.0317849257951	0.0317849257951	0.0433018626173	0.0952380952381	0.190297202797	0.636363636364	0.0609685952811	0.15625	0.0248690467149	0.0472972972973	0.0986906247559	0.230769230769	0.901309375244	1.0	0.461538461538
bakersfield-penn-ave-pittsburgh	190	24	214	4.36448598131	0.845794392523	0.0420560747664	5	0.730544152328	3.36448598131	0.588785046729	144.799065421	137.725691748	0.1634273398	0.384615384615	0.0274765921366	0.0274765921366	0.0408259907217	0.108527131783	0.22501411341	1.0	0.0617752162726	0.135416666667	0.0260013460725	0.102941176471	0.0969999153319	0.272727272727	0.903000084668	1.0	0.11214953271
thats-amore-pittsburgh	12	6	18	3.77777777778	0.666666666667	0.166666666667	1	1.18518518518	2.77777777778	0.611111111111	81.8888888889	93.948501785	0.152082993667	0.3	0.027670904897	0.027670904897	0.042513380696	0.1	0.161772486772	1.0	0.0462255931473	0.0758928571429	0.0394218343649	0.075	0.10915253986	0.2	0.89084746014	1.0	0.333333333333
alexanders-italian-bistro-pittsburgh	98	13	111	3.58558558559	0.63963963964	0.234234234234	2	1.16078240403	2.58558558559	0.45045045045	157.495495495	149.878982647	0.150802757063	0.269267364415	0.028442131114	0.028442131114	0.0468867079864	0.140495867769	0.150373528224	1.0	0.0583959092014	0.154761904762	0.0306925447646	0.10119047619	0.102631661219	0.307692307692	0.897368338781	1.0	0.117117117117
triangle-bar-and-grill-pittsburgh	63	17	80	4.375	0.85	0.075	2	0.796875	3.375	0.675	85.625	75.8971960945	0.173474546841	0.484848484848	0.0345510163167	0.0345510163167	0.0365464761612	0.132352941176	0.216458749584	1.0	0.0503571826735	0.130952380952	0.023804673989	0.0852272727273	0.0872263351756	0.333333333333	0.912773664824	1.0	0.2125
original-hot-dog-shop-pittsburgh-2	190	29	219	3.47488584475	0.570776255708	0.260273972603	2	1.09259606764	2.47488584475	0.328767123288	128.433789954	117.727217206	0.165755732435	0.5	0.0297645570941	0.0297645570941	0.0326321686127	0.144927536232	0.12796876952	1.0	0.0466141531882	0.158653846154	0.0303847317885	0.140625	0.0800489750312	0.368421052632	0.919951024969	1.0	0.132420091324
papa-da-vinci-pittsburgh	28	15	43	2.60465116279	0.348837209302	0.581395348837	3	1.54029204976	2.39534883721	0.674418604651	131.906976744	93.6325857494	0.15468509123	0.317307692308	0.0290879371672	0.0290879371672	0.0463281014835	0.0958904109589	0.0807495627947	0.75	0.0424336250433	0.106617647059	0.0331821821962	0.0690789473684	0.0815874994512	0.2	0.918412500549	1.0	0.348837209302
braddocks-pittsburgh-brasserie-pittsburgh	118	24	142	3.71830985915	0.633802816901	0.140845070423	2	0.878198770086	2.71830985915	0.295774647887	149.218309859	114.388029771	0.153447706412	1.0	0.0249239305648	0.0249239305648	0.0428096384557	0.129032258065	0.116826291402	1.0	0.0571208500472	0.196428571429	0.0267114408032	0.087962962963	0.0908019523932	0.333333333333	0.902155794086	1.0	0.169014084507
nickys-thai-kitchen-pittsburgh-4	358	44	402	4.13184079602	0.808457711443	0.0970149253731	3	0.816328803742	3.13184079602	0.519900497512	128.024875622	119.701367125	0.157236299569	0.413793103448	0.0311077498946	0.0311077498946	0.0455355363269	0.137931034483	0.143813044076	1.0	0.056857090471	0.375	0.0284218183488	0.1	0.0956317902013	0.5	0.904368209799	1.0	0.109452736318
champions-club-pittsburgh	8	1	9	3.0	0.555555555556	0.444444444444	1	1.55555555556	2.0	0.555555555556	161.222222222	133.118808904	0.156401577607	0.206081081081	0.0284473514002	0.0284473514002	0.0438423556355	0.0763358778626	0.0967236467236	0.333333333333	0.0543520592307	0.138513513514	0.0278969566977	0.0480769230769	0.0789085638984	0.2	0.921091436102	0.966666666667	0.111111111111
kickback-pinball-cafe-pittsburgh	31	7	38	4.36842105263	0.894736842105	0.0263157894737	1	0.631578947368	2.36842105263	0.5	111.026315789	83.8527804021	0.16145040072	0.416666666667	0.0248647727923	0.0248647727923	0.0425762607185	0.125	0.176408459961	1.0	0.0612639977497	0.1875	0.026081669962	0.0673076923077	0.0877301841524	0.333333333333	0.912269815848	1.0	0.184210526316
apollo-cafe-pittsburgh	21	4	25	3.6	0.56	0.12	1	0.848	2.6	0.24	110.84	68.8219034901	0.174776524471	0.333333333333	0.0274279163901	0.0274279163901	0.0358595538701	0.0743801652893	0.16665955613	0.714285714286	0.0531863342022	0.127551020408	0.027712045654	0.0556930693069	0.0900625292001	0.24	0.9099374708	1.0	0.16
aiellos-pizza-pittsburgh	160	28	188	3.89893617021	0.702127659574	0.164893617021	2	1.01425984608	2.89893617021	0.510638297872	103.04787234	96.9581662683	0.167233010664	0.4	0.0342841891525	0.0342841891525	0.0400348489632	0.142857142857	0.121911172923	1.0	0.056377931823	0.1875	0.0278517276325	0.0865384615385	0.112095272147	0.5	0.887904727853	1.0	0.148936170213
thai-hana-pittsburgh	103	13	116	3.27586206897	0.577586206897	0.293103448276	2	1.23305588585	2.27586206897	0.405172413793	97.6379310345	86.6297508576	0.166212018932	0.5	0.0305464334004	0.0305464334004	0.0446472153225	0.142857142857	0.167066600721	1.0	0.0555082229454	0.375	0.0315896259237	0.125	0.0917919757475	1.0	0.908208024253	1.0	0.112068965517
